packet_rate,byte_rate,avg_packet_size,flow_duration,syn_ratio,src_ip_entropy,unique_src_ips,protocol_udp_frac,protocol_tcp_frac,protocol_http_frac,avg_inter_arrival,label,is_attack
2.1497211998941133,3576.326015268826,532.8314401156871,20.747705967123462,0.0,0.0,1,0.0,1.0,1.0,7.61995259923817,benign,0
146.4014996716134,38905.60573357679,706.7581090115785,1.0983751770086272,0.12578438583022583,2.6881942510686385,28,0.30066560124705677,0.7317463217805925,0.269409428974052,0.05674064955254481,benign,0
103.58173635843943,108581.56926257465,687.9970185917142,6.821964291110415,0.19806877061757056,3.9386330910771843,21,0.26099851236155613,0.6235596926268493,0.5884947960314043,0.002730477940427325,benign,0
124.08125188962296,151509.22736934034,606.9308555126797,2.2601594753728618,0.20199980351467062,2.2406832084473507,49,0.18273167840575477,0.6016064158320257,0.5972338091484107,0.10600755012620243,benign,0
7269.430509881193,420330.72304734023,74.48080819082895,1.9952611904649307,0.9280311775739966,5.514962124848136,1600,0.03270992526815612,0.9004604367241298,0.14128846731563377,5.691749344272368e-05,syn_flood,1
0.4146034444950489,1935.8510992130996,787.6231549203385,21.105031733504475,0.0,0.0,1,0.0,1.0,1.0,5.805417051155772,benign,0
0.9327814992252621,798.0817873444025,324.08184622283807,6.30085626806474,0.0,0.0,1,0.0,1.0,1.0,4.9332743204491685,benign,0
198.6450988550236,83733.01372212252,1032.3171929908385,5.605158646707617,0.032499679608902744,3.108966683036613,32,0.033439118243803106,0.9158824222871632,0.2808627171554559,0.0036472529406354026,benign,0
37.39174181684766,10694.400103600261,321.1757878909742,4.618490583730089,0.0,0.06361111787897318,1,0.0,1.0,1.0,0.15433701104164205,http_flood,1
101.26710506743363,111915.64293866292,937.1155628088627,16.615787235359544,0.006321103076594826,3.758403116013723,24,0.1625569098240172,0.7653140065251979,0.676402392307449,0.013995932441506471,benign,0
182.7282578825533,81347.74647120488,459.96185040343994,2.4411513605238526,0.052678639300907805,3.9586434799230896,10,0.20503545684691205,0.6398256594035372,0.4103105551333226,0.061189377372116764,benign,0
150.36202262088838,69209.76755799855,655.2731516717498,10.303649459806003,0.11233702648540271,3.1393835750680856,58,0.05926063253498152,0.6054207579676766,0.5080800565302517,0.013262560780518457,benign,0
9021.826768187544,1477252.2653992372,1413.1726020097592,3.284184471972934,0.023185208987530268,5.711203556198225,591,0.979663694230115,0.04320101892397818,0.06392985258154288,0.00023727003172788904,udp_flood,1
10982.740624945889,1016234.2955604311,1172.872828613457,0.8439768509606851,0.01708190362307428,6.092903478225494,3910,0.9929889230139552,0.059632060821350426,0.022025344603161953,8.740121423016788e-05,udp_flood,1
1.3281051430871091,2793.6184644587374,697.3827578676018,11.376906112991898,0.0,0.0,1,0.0,1.0,1.0,4.352115897225746,benign,0
188.38138462505074,112497.38754964853,588.002816797344,9.257487823413738,0.02802650009217842,4.401761819284192,48,0.16966716403387874,0.806500626137792,0.7613852143223554,0.02391250308216738,benign,0
44.139521717919095,17760.979367390522,129.69231209859726,3.1991019583279945,0.0,0.28651941929960345,1,0.0,1.0,1.0,0.015092144860861117,http_flood,1
7304.718978551267,3002467.814150906,1386.5275427264528,1.7495617709652063,0.012464530613335585,6.5844727604183495,2851,0.8834233655132704,0.004074362725810625,0.02273077300117141,0.0013403405922364992,udp_flood,1
68.08548116031358,130681.30894454903,690.3570656777944,12.282440009797975,0.043135606996638674,3.1596754565433676,26,0.06831717454763465,0.9289562267928557,0.26877465726552646,0.06153084539334074,benign,0
166.84988373869277,100765.54609142905,818.5575292762625,0.14844959324141585,0.014622698610757937,2.9312654157577516,25,0.36643354689710206,0.5905888803294369,0.6459218871048381,0.0761743200171836,benign,0
2.7338619639751376,1817.1810072586547,530.8595692447386,24.87766094708032,0.0,0.0,1,0.0,1.0,1.0,2.890722401551958,benign,0
117.90216934017998,100399.52600516647,328.2957833066502,17.801680985401088,0.14125025023500223,3.6279689591380864,15,0.37801706345052066,0.8160001378302724,0.5028047145104848,0.007097099130914932,benign,0
57.67295605031653,13505.98446895402,283.8415269360993,0.38567321594211657,0.0,0.2203619129467149,2,0.0,1.0,1.0,0.14912819517213252,http_flood,1
8515.021214483693,2699110.190473568,1233.08826644978,2.7618509583055513,0.04441264696164691,6.342801910894796,2915,0.9947959717027117,0.05569455287648683,0.09500018953452749,0.00032809550026115876,udp_flood,1
87.1381424202626,69227.23345740093,580.0250776731718,3.55687148695532,0.05065518671660632,2.8895577214938446,51,0.1910854890979721,0.7729917497981015,0.5657027056878594,0.042289218214693884,benign,0
11972.86504077199,2221297.3680736637,1353.4713138124246,1.0743593555571538,0.024693841700902126,4.491671974332178,3412,0.9986925152187901,0.01213700466949627,0.02693544715946626,0.0005064963608673965,udp_flood,1
12202.666718578805,1938238.5395694803,1285.7235846648978,2.611836654857539,0.04072193982794259,6.70213778932186,1276,0.9927952895262318,0.06241352384346973,0.03490262058448443,0.00014354216705130375,udp_flood,1
1.1360341571988821,2771.0284272178847,406.08240609097703,13.381977855581715,0.0,0.0,1,0.0,1.0,1.0,1.0308669338861671,benign,0
38.98643727950602,17870.83742178802,214.8902444105162,15.132210955816065,0.0,0.0783730060158036,1,0.0,1.0,1.0,0.15109331543622317,http_flood,1
122.06606857789261,60208.838905658384,441.64473063137086,16.454410514889688,0.060835348853999764,3.1867066381601137,20,0.1778869571532735,0.6749782185156156,0.45105805585389186,0.018896451535955545,benign,0
107.82637580328313,76544.35821428365,541.2039754360624,22.057355110120884,0.07805335128921544,2.582499099958591,54,0.14150081348940224,0.7342987501478848,0.4085689114341395,0.0014439756244631536,benign,0
2728.3042522884857,378113.7157194758,407.37838947058,5.034720784191672,0.22014166504666527,2.1296672488675243,53,0.02791999038148638,0.7919322210199073,0.9577854176375822,0.002858116502008776,http_flood,1
12681.933000350504,1888943.3207364115,1226.508932217536,1.8660979586901543,0.050953100858589305,5.816993771822843,1149,0.9757356358038052,0.010058511253203834,0.06502588910519237,0.00012383410183040028,udp_flood,1
1.491699696069538,2482.2021008304023,567.5427588634785,3.5046555396321266,0.0,0.0,1,0.0,1.0,1.0,3.596533405887853,benign,0
2.2504461523785926,325.47591167425423,404.3452545869297,9.538971304240398,0.0,0.0,1,0.0,1.0,1.0,3.6405745289860274,benign,0
1.5271724328993637,937.584592471457,271.98926190377756,8.122182991587902,0.0,0.0,1,0.0,1.0,1.0,6.753022434762211,benign,0
9773.74071562944,443072.7409408862,58.640206497718694,6.734329276744536,0.8842240993800256,7.795983752987156,2088,0.02939646108208571,0.9279852298797231,0.003735397686870715,0.0003578964183100886,syn_flood,1
68.82984111298934,89726.22019582114,731.8018087937487,3.7945425949136045,0.12180672444677149,3.1079724760300618,21,0.03920488021683591,0.8517190661277754,0.5299246129034253,0.015675986552387357,benign,0
3539.6212398911784,306751.29570677964,475.01695735382873,0.4470292340879522,0.2243190102848635,2.17953485603693,171,0.018157685095618447,0.6813639324032903,0.9328794169692315,0.004579775464709812,http_flood,1
14705.031751957762,1865499.8342257713,1204.2056453362718,0.7168389442870309,0.0007240783160962379,5.317840698652188,1290,0.9648960426391815,0.002625194483809407,0.07781935855466804,0.0004098278407717091,udp_flood,1
7961.442801153995,1848053.9673636195,1088.3515613641553,0.7549721672758314,0.028194829799245036,6.242192493488742,2841,0.9665854635336097,0.06412098507829084,0.04106073440321682,0.0010121777334189284,udp_flood,1
1.4554641202406828,3744.436559714142,388.8916889912838,22.204035141999938,0.0,0.0,1,0.0,1.0,1.0,2.64979419743415,benign,0
84.68112375544104,125917.91463988932,652.703752371783,4.68486181054912,0.04054952201013309,3.515963509599933,44,0.0302328798498991,0.7240318970966776,0.6296000436107435,0.11328305226056055,benign,0
115.75272277509696,124654.24398584531,878.7217637180088,1.334409999115007,0.09500941169205326,1.6833129864104632,22,0.06215030342997592,0.8117389441077842,0.32848394128105857,0.1671573099262147,benign,0
13217.031758376925,1755419.703769989,1459.1236168479832,2.546797539231604,0.01317100992842255,6.738564220923975,1451,0.9972886606064173,0.016981806753139334,0.03239639166522651,0.00043158308224433263,udp_flood,1
51.27565085194557,15417.952581620804,272.59330108630314,2.93019499165803,0.0,0.061207948520645726,2,0.0,1.0,1.0,0.047164131117405535,http_flood,1
8242.278264363275,461730.8619502763,65.5912788470665,1.437395101536973,0.8724099063173519,7.411326452863053,3789,0.03081965652999817,0.9648655912429717,0.005810313238650437,0.0012551705141359303,syn_flood,1
125.4749328275754,75354.35813890875,1005.6569792852763,30.303351463686827,0.05667842878426807,3.343075557710172,46,0.09339357716794809,0.6030588054546193,0.2724193412245936,0.023906992575241964,benign,0
15969.705876491436,818452.4537217251,1364.6338857387198,4.666204892969793,0.02503845159507372,5.908538192583858,3531,0.9662338958255936,0.10190343385344611,0.03058286562106423,0.00025195445351070174,udp_flood,1
143.54942491524585,83994.94892807388,503.50537013697146,3.8137341017298603,0.04079780055144859,3.6964222921675822,57,0.15541579111236187,0.7236720775954804,0.6060315913954686,0.001,benign,0
